tic,anchor_date,mkvaltq,EV,Pred_EBIT_dollar,True_EBIT_dollar,Pred_EBIT_EV,True_EBIT_EV
VFC,2018-12-31,28212.9725,32370.371499999997,265.1055307634513,70.17626429476982,0.008189758673713441,0.0021679165558779524
IT,2018-12-31,11467.5037,15882.6017,115.59838742002268,15.332447967348198,0.0072783029886106555,0.0009653612334399973
AMZN,2018-12-31,737467.27,804393.27,5604.136671950027,-70.49829196207322,0.006966911436180996,-8.764157358262486e-05
WDC,2018-12-31,10758.27,21221.27,113.79105082630332,99.26244869551023,0.005362122569775669,0.004677498033600733
ILMN,2018-12-31,44089.71,44532.71,-242.9766643275028,-278.6189428735412,-0.005456139191338295,-0.006256500960160323
AMD,2018-12-31,18552.3,20572.3,-165.81756243021607,-198.2014744867841,-0.008060234510979135,-0.009634385775376798
MU,2018-11-30,43187.2,47265.2,2447.9486928998954,2612.937911084704,0.051791776886586656,0.05528248925392686
ADBE,2018-11-30,122349.7701,129132.9211,-422.5302578213288,-679.8709344107915,-0.00327205684051802,-0.005264892396295304
CSCO,2018-10-31,206652.75,235738.75,3032.9239283955526,3651.654076868224,0.012865614704394387,0.01549025807962511
NVDA,2018-10-31,128606.3,131480.3,-501.50117969198243,-1060.9866379718062,-0.003814268599113194,-0.008069548350374971
UAL,2018-09-30,24265.6438,47616.643800000005,2506.2626721731185,2708.1684193762253,0.05263417309922037,0.05687440783838329
TPR,2018-09-30,14568.246,16162.746,615.7152174474381,689.3130029443474,0.038094715925588274,0.042648260570595335
CNC,2018-09-30,29731.1521,42000.1521,1298.0772492589604,1513.4807825564562,0.030906489247189188,0.03603512622889897
ALK,2018-09-30,8494.6385,12547.6385,366.37969734506544,474.051987561803,0.029199095697972608,0.037780175732812435
STX,2018-09-30,13548.1135,18604.1135,533.680113610905,478.6418163698285,0.028686135117962218,0.02572774114551755
NEM,2018-09-30,16096.6,18229.6,485.45285810181184,451.591078078155,0.026629923755968968,0.024772407407631272
GE,2018-09-30,98201.7184,161989.7184,3796.6433985276476,4700.643060898341,0.02343755786495427,0.029018156876420256
HAS,2018-09-30,13320.3859,15429.9229,318.84345687088586,88.84682782535484,0.020663969543936338,0.0057580863106811014
LRCX,2018-09-30,23268.3528,25139.954800000003,518.446511257736,412.4176477736432,0.020622412227158656,0.016404868308420473
DECK,2018-09-30,3482.8132,3779.4562,72.96165005242571,79.36115045998577,0.01930480105905863,0.020998034177505686
SWKS,2018-09-30,16091.954,15748.354,292.83119665828514,448.107597991855,0.018594400193079553,0.028454249757902002
MMM,2018-09-30,122693.6938,140383.6938,2430.9048358000423,2732.039651769252,0.017316148122325885,0.019461232126157746
UNH,2018-09-30,255930.48,332617.48,5224.994482602962,7203.2839107568025,0.01570871886409266,0.021656360064891366
WDC,2018-09-30,16918.06,27374.06,360.94823543143235,271.60597171341345,0.01318577644059494,0.00992202003332401
AAPL,2018-09-30,1073390.5396,1249294.5396,16226.56102203315,16994.88870290135,0.012988579160226364,0.01360358839665047
VFC,2018-09-30,37114.7889,42415.41389999999,410.0611114192173,140.54972211228994,0.009667738063006793,0.003313647308585853
MSFT,2018-09-30,878361.6,991285.6,3398.799527642541,5370.483916631602,0.003428678402715162,0.005417695885657577
IT,2018-09-30,14406.5405,18523.3115,62.92048406321857,37.86684437829483,0.0033968269692607918,0.0020442804937062594
AMZN,2018-09-30,979467.0,1046915.0,90.06162379487779,120.6905307238997,8.60257268210674e-05,0.00011528207230185803
ILMN,2018-09-30,53957.82,54077.82,-300.5501069788183,-331.2173449450178,-0.005557733410459562,-0.0061248279783655815
AMD,2018-09-30,30859.11,32858.11,-289.79866996931094,-319.64983151788306,-0.008819699914855447,-0.009728186786089736
MU,2018-08-31,60975.72,63141.72,5109.046642868379,5665.342353822892,0.08091396057738653,0.08972423231142407
ADBE,2018-08-31,128858.2346,132777.77159999998,-733.8490265309069,-727.2391360071147,-0.0055268966912749955,-0.0054771150866875585
CSCO,2018-07-31,195126.06,228320.06,5328.017675500547,2369.4599896659556,0.023335740519254185,0.010377800310958028
NVDA,2018-07-31,148874.88,151605.88,48.79532784570746,-892.6021506353727,0.00032185643357439343,-0.0058876486230967605
WDC,2018-06-30,22913.36,33178.36,1231.7304879396206,1170.992421406648,0.037124513928344274,0.035293860860110264
NEM,2018-06-30,20099.43,22147.43,816.2871033082653,318.7100067443291,0.036856967300868106,0.014390383297038487
ALK,2018-06-30,7440.2896,12058.2896,439.455980823745,376.89518326740085,0.03644430473984843,0.03125610644376967
STX,2018-06-30,16216.4899,21374.4899,730.9412749023463,822.3808589863172,0.03419689912236672,0.03847487649220191
TPR,2018-06-30,13452.48,14746.48,496.820922193056,519.0875020458278,0.03369081449898932,0.035200773475827986
UAL,2018-06-30,19037.5451,42740.5451,1407.5953288559203,1991.4183913155687,0.03293349033248339,0.04659319123460521
LRCX,2018-06-30,27118.7822,27313.3652,724.3536476477838,732.6093318701685,0.02652011725189336,0.026822375291572217
SWKS,2018-06-30,17368.005,16568.205,408.57859955800524,547.5306097920896,0.02466040223174479,0.03304706875561291
CNC,2018-06-30,25288.4829,34714.4829,852.109370924871,960.6123057621835,0.024546221050720907,0.0276718022425788
GE,2018-06-30,118285.6124,183510.61239999998,4261.725409270948,4050.006631523201,0.023223318551090773,0.022069604468952234
MMM,2018-06-30,115398.5094,132793.50939999998,2571.384325435263,2376.659676166796,0.019363780180624273,0.017897408441912874
AAPL,2018-06-30,896472.3659,1044679.3659000001,19695.61881375756,17460.310169563338,0.018853266807648313,0.016713558953584895
DECK,2018-06-30,3428.3564,3395.8694,47.42445955699326,50.430283173854676,0.01396533669904775,0.01485047781102968
UNH,2018-06-30,236017.08,308838.07999999996,4043.92738325637,5235.97718571664,0.013094005063288732,0.01695379399365726
HAS,2018-06-30,11753.3708,13341.0928,170.27097457776958,119.41196012170224,0.01276289559861015,0.008950688066700371
MSFT,2018-06-30,757028.97,879932.97,3547.110672423183,4364.4823162624,0.004031114634133078,0.004960016802487126
VFC,2018-06-30,32241.8937,36919.9707,119.23506523708794,141.94252768664623,0.0032295547091831236,0.0038446002257159495
AMZN,2018-06-30,827802.6,890667.6,1378.0341651716592,-1517.662113749648,0.0015471924264132424,-0.0017039601684732306
IT,2018-06-30,12069.5793,16304.3983,22.947178083329202,8.85496642600589,0.0014074225654392412,0.0005431029261598626
ILMN,2018-06-30,41055.63,41005.63,-291.70530336004117,-358.3176790594747,-0.007113786652224126,-0.008738255675122531
AMD,2018-06-30,14615.25,16705.25,-136.667414175982,-163.8964816251027,-0.008181105591115487,-0.009811076255973583
MU,2018-05-31,66804.4,70315.4,4464.315905280355,12005.074712167776,0.06348987427050624,0.17073179861264784
ADBE,2018-05-31,122255.6368,124870.6638,-1190.650416777184,-719.683118715411,-0.009535069171124115,-0.005763428309055013
CSCO,2018-04-30,209668.86,244191.86,2124.1394323530167,2288.6185179865934,0.008698649628832905,0.009372214610210977
NVDA,2018-04-30,136514.3,138841.3,-380.97559584809557,-628.9151626318198,-0.0027439644820964337,-0.004529741241488087
WDC,2018-03-31,27588.73,37836.729999999996,2597.5351853759016,2412.3408174912033,0.06865115419265623,0.06375658830694945
UAL,2018-03-31,19410.6127,42595.6127,1653.4023846485195,2081.501890017034,0.0388162601696423,0.04886657939814149
STX,2018-03-31,16796.7615,20741.7615,743.5420278288083,928.7295003126504,0.035847583525093,0.04477582582909607
TPR,2018-03-31,15141.158,16568.357999999997,541.1782773771899,562.4505145463125,0.03266336213746649,0.03394726952099373
NEM,2018-03-31,20824.31,22975.31,632.6740456229354,704.1506704514217,0.02753712770895955,0.03064814666054219
LRCX,2018-03-31,33338.556,32946.44699999999,894.2467893735648,1107.0443429497209,0.027142434793456332,0.03360132711578038
SWKS,2018-03-31,18257.346,16694.546000000002,438.11517034728513,545.8255593005733,0.026243011960150643,0.03269484293257051
HAS,2018-03-31,10536.4884,11484.047400000001,289.30429777563745,157.88398805262545,0.02519184114266521,0.013748113583424032
CNC,2018-03-31,18894.0817,29284.081699999995,640.2716395928808,623.752048537753,0.02186415289207723,0.021300037847447786
GE,2018-03-31,117078.3562,179115.35619999998,3503.0044262795714,3850.57895097932,0.019557253496278237,0.02149776006184399
AAPL,2018-03-31,829383.854,966508.854,15554.30953181235,17135.344577991433,0.016093292335025364,0.017729112886110645
ALK,2018-03-31,7642.766,12132.766,187.85681495365145,425.1635987266855,0.015483428507040476,0.03504259446911657
UNH,2018-03-31,205868.0,280542.0,4244.550397392537,4195.645629465244,0.015129821550400786,0.014955499103397154
MMM,2018-03-31,130327.2678,148006.2678,1476.3068588537142,1949.9620156391354,0.009974623918283238,0.013174861069222471
MSFT,2018-03-31,701866.3,817149.3,7390.446843027661,5363.003528559544,0.009044181819684189,0.006563064459040158
AMZN,2018-03-31,701959.9,764721.9,2029.8839134830398,-1136.9714206198325,0.0026544079795322193,-0.0014867776385373984
IT,2018-03-31,10728.2378,15120.4518,35.922542964482325,21.36267868484819,0.002375758571214276,0.0014128333575884413
ILMN,2018-03-31,34753.74,34442.74,-61.035440522956165,-243.7901493322892,-0.001772084349937205,-0.007078128782213297
AMD,2018-03-31,9738.45,11555.45,-74.24937080061088,-86.38906939566678,-0.006425485013617892,-0.007476045450040178
CSCO,2018-01-31,202216.72,240832.71999999997,3914.7955236230205,2984.204741949323,0.01625524772390986,0.012391193115077234
NVDA,2018-01-31,148954.8,148090.8,44.110529708855495,463.61369055651807,0.00029786137767407226,0.0031306042681687055
WDC,2017-12-31,23620.41,33204.41,3613.7175336376245,4069.8551429671065,0.10883245730424435,0.12256971718416639
STX,2017-12-31,11906.5762,16219.5762,787.0405863437617,941.8364717886134,0.04852411534302368,0.058067884152769256
